type,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,sulfur_dioxide_ratio
0,6.4,0.32,0.35,4.8,0.03,101.0,0.9912,3.36,0.6,12.5,1,0.33663366336633666
0,6.8,0.24,0.34,4.6,0.032,135.0,0.9927,3.2,0.39,10.6,0,0.2740740740740741
0,6.3,0.23,0.3,1.8,0.033,91.0,0.9906,3.28,0.4,11.8,1,0.17582417582417584
0,6.5,0.28,0.34,9.9,0.038,133.0,0.9954,3.11,0.44,9.8,0,0.22556390977443608
0,5.6,0.26,0.26,5.7,0.031,80.0,0.9923,3.25,0.38,10.8,0,0.15
0,6.3,0.23,0.33,1.5,0.036000000000000004,105.0,0.991,3.32,0.42,11.2,1,0.14285714285714285
0,5.8,0.27,0.27,12.3,0.045,170.0,0.9972,3.28,0.42,9.3,1,0.3235294117647059
0,5.9,0.26,0.4,1.3,0.047,139.0,0.9945,3.45,0.53,10.4,0,0.08633093525179857
0,6.6,0.18,0.35,1.5,0.049,141.0,0.9934,3.43,0.85,10.2,1,0.3475177304964539
0,7.4,0.2,0.43,7.8,0.045,153.0,0.9964,3.19,0.55,9.0,1,0.17647058823529413
0,8.0,0.24,0.36,1.5,0.047,129.0,0.9948,3.2,0.54,10.0,1,0.13178294573643412
0,6.4,0.26,0.42,9.7,0.044000000000000004,140.0,0.9962,3.18,0.47,9.1,1,0.21428571428571427
0,5.4,0.31,0.47,3.0,0.053,144.0,0.9931,3.29,0.76,10.0,0,0.3194444444444444
0,5.4,0.29,0.47,3.0,0.052000000000000005,145.0,0.993,3.29,0.75,10.0,1,0.32413793103448274
0,7.1,0.145,0.33,4.6,0.05,131.0,0.9942,3.28,0.4,9.6,1,0.25190839694656486
0,5.6,0.34,0.1,1.3,0.031,68.0,0.9906,3.36,0.51,11.2,1,0.29411764705882354
0,6.7,0.19,0.41,15.6,0.055999999999999994,155.0,0.9995,3.2,0.44,8.8,1,0.4838709677419355
0,7.8,0.18,0.46,13.6,0.052000000000000005,118.0,0.998,3.15,0.5,10.0,1,0.3220338983050847
0,7.6,0.17,0.45,11.2,0.054000000000000006,137.0,0.997,3.15,0.47,10.0,0,0.40875912408759124
0,6.3,0.12,0.36,2.1,0.044000000000000004,146.0,0.9914,3.27,0.74,11.4,1,0.3219178082191781
0,7.3,0.33,0.4,6.85,0.038,138.0,0.992,3.03,0.3,11.9,1,0.2318840579710145
0,5.5,0.335,0.3,2.5,0.071,128.0,0.9924,3.14,0.51,9.6,1,0.2109375
0,5.8,0.4,0.42,4.4,0.047,245.0,0.9937,3.25,0.57,9.6,1,0.15714285714285714
0,7.3,0.22,0.37,14.3,0.063,191.0,0.9978,2.89,0.38,9.0,1,0.2513089005235602
0,6.1,0.36,0.33,1.1,0.05,169.0,0.9927,3.15,0.78,9.5,1,0.14201183431952663
0,6.9,0.24,0.34,4.7,0.04,161.0,0.9935,3.2,0.59,10.6,1,0.2670807453416149
0,6.4,0.24,0.32,14.9,0.047,162.0,0.9968,3.28,0.5,10.2,1,0.3333333333333333
0,7.1,0.365,0.14,1.2,0.055,84.0,0.9941,3.15,0.43,8.9,0,0.2857142857142857
0,6.8,0.15,0.3,5.3,0.05,127.0,0.9942,3.4,0.39,9.7,1,0.31496062992125984
0,6.8,0.16,0.4,2.3,0.037000000000000005,102.0,0.9923,3.49,0.42,11.4,1,0.17647058823529413
0,6.0,0.26,0.32,3.5,0.027999999999999997,113.0,0.9912,3.4,0.71,12.3,1,0.25663716814159293
0,6.0,0.18,0.27,1.5,0.08900000000000001,143.0,0.9923,3.49,0.62,10.8,1,0.27972027972027974
0,6.9,0.33,0.21,1.0,0.053,148.0,0.9927,3.12,0.45,9.4,1,0.2635135135135135
0,7.0,0.29,0.48,2.3,0.049,178.0,0.9931,3.17,0.64,10.6,1,0.20224719101123595
0,7.1,0.39,0.35,12.5,0.044000000000000004,72.0,0.9941,3.17,0.29,11.6,0,0.3611111111111111
0,7.7,0.29,0.48,2.3,0.049,178.0,0.9931,3.17,0.64,10.6,1,0.20224719101123595
0,7.2,0.27,0.27,2.4,0.048,149.0,0.9936,3.1,0.51,9.2,1,0.20134228187919462
0,5.1,0.33,0.22,1.6,0.027000000000000003,89.0,0.9893,3.51,0.38,12.5,1,0.20224719101123595
0,6.4,0.31,0.28,1.5,0.037000000000000005,119.0,0.9919,3.32,0.51,10.4,1,0.10084033613445378
0,7.3,0.2,0.44,1.4,0.045,98.0,0.9924,3.15,0.46,10.0,1,0.21428571428571427
0,5.7,0.32,0.5,2.6,0.049,155.0,0.9927,3.22,0.64,10.0,1,0.10967741935483871
0,7.2,0.28,0.26,12.5,0.046,179.0,0.9975,3.1,0.52,9.0,1,0.2681564245810056
0,7.5,0.35,0.28,9.6,0.051,157.0,0.9969,3.12,0.53,9.2,1,0.16560509554140126
0,6.0,0.36,0.39,3.2,0.027000000000000003,125.0,0.991,3.38,0.39,11.3,1,0.16
0,5.0,0.17,0.56,1.5,0.026000000000000002,115.0,0.9906,3.48,0.39,10.8,1,0.20869565217391303
0,6.3,0.39,0.35,5.9,0.04,260.0,0.9941,3.12,0.66,10.1,0,0.3173076923076923
0,6.7,0.21,0.32,5.4,0.047,140.0,0.995,3.39,0.46,9.7,1,0.20714285714285716
0,7.0,0.3,0.38,14.9,0.032,181.0,0.9983,3.18,0.61,9.3,1,0.3314917127071823
0,6.5,0.36,0.32,1.1,0.031,66.0,0.9916,3.1,0.46,10.6,0,0.19696969696969696
0,6.1,0.55,0.15,9.8,0.031,125.0,0.9957,3.36,0.47,10.2,1,0.152
0,7.3,0.24,0.43,2.0,0.021,69.0,0.99,3.08,0.56,12.2,1,0.2898550724637681
0,6.8,0.37,0.51,11.8,0.044000000000000004,163.0,0.9976,3.19,0.44,8.8,0,0.3803680981595092
0,6.8,0.27,0.12,1.3,0.04,168.0,0.992,3.18,0.41,10.0,0,0.5178571428571429
0,8.2,0.28,0.42,1.8,0.031,93.0,0.9917,3.09,0.39,11.4,0,0.3225806451612903
0,6.3,0.2,0.4,1.5,0.037000000000000005,107.0,0.9917,3.46,0.5,11.4,1,0.32710280373831774
0,6.4,0.19,0.42,2.9,0.032,83.0,0.9908,3.3,0.41,11.7,1,0.3855421686746988
0,6.1,0.35,0.07,1.4,0.069,108.0,0.9934,3.23,0.52,9.2,0,0.2037037037037037
0,6.8,0.22,0.31,6.3,0.035,170.0,0.9918,3.24,0.66,12.6,1,0.19411764705882353
0,5.8,0.28,0.34,4.0,0.031,99.0,0.9896,3.39,0.39,12.8,1,0.40404040404040403
0,6.9,0.49,0.24,1.2,0.049,125.0,0.9932,3.17,0.51,9.4,0,0.104
0,6.3,0.14,0.39,1.2,0.044000000000000004,116.0,0.992,3.26,0.53,10.3,1,0.22413793103448276
0,7.3,0.28,0.36,12.7,0.04,140.0,0.998,3.3,0.79,9.6,1,0.2714285714285714
0,7.2,0.19,0.39,1.2,0.036000000000000004,85.0,0.9918,3.16,0.5,10.5,0,0.3764705882352941
0,7.4,0.21,0.27,1.2,0.040999999999999995,99.0,0.9927,3.19,0.33,9.8,1,0.2727272727272727
0,6.8,0.26,0.22,7.7,0.047,210.0,0.9959,3.1,0.47,9.0,0,0.2714285714285714
0,7.4,0.31,0.28,1.6,0.05,137.0,0.9929,3.31,0.56,10.5,1,0.24087591240875914
0,7.0,0.22,0.31,2.7,0.03,136.0,0.9898,3.16,0.37,12.7,1,0.3014705882352941
0,7.0,0.21,0.28,8.7,0.045,222.0,0.9954,3.25,0.54,10.4,1,0.16666666666666666
0,7.0,0.21,0.28,8.6,0.045,221.0,0.9954,3.25,0.54,10.4,1,0.167420814479638
0,6.9,0.23,0.38,8.3,0.047,162.0,0.9954,3.34,0.52,10.5,1,0.29012345679012347
0,6.8,0.29,0.5,13.3,0.053,194.0,0.9974,3.09,0.45,9.4,0,0.24742268041237114
0,7.8,0.21,0.27,1.2,0.051,89.0,0.9936,3.06,0.46,9.1,0,0.2247191011235955
0,7.1,0.31,0.47,13.6,0.055999999999999994,197.0,0.9978,3.1,0.49,9.3,0,0.27411167512690354
0,6.4,0.34,0.1,1.1,0.048,84.0,0.9927,3.21,0.38,9.8,0,0.2261904761904762
0,7.4,0.155,0.34,2.3,0.045,214.0,0.9934,3.18,0.61,9.9,1,0.34345794392523366
0,7.2,0.55,0.09,1.5,0.10800000000000001,151.0,0.9938,3.07,0.57,9.2,0,0.10596026490066225
0,7.0,0.23,0.36,7.1,0.027999999999999997,104.0,0.9922,3.35,0.47,12.1,1,0.2980769230769231
0,6.9,0.2,0.37,6.2,0.027000000000000003,97.0,0.992,3.38,0.49,12.2,1,0.24742268041237114
0,6.1,0.28,0.32,2.5,0.042,218.5,0.9935,3.27,0.6,9.8,0,0.10526315789473684
0,6.6,0.16,0.32,1.4,0.035,186.0,0.9906,3.35,0.64,12.4,1,0.26344086021505375
0,7.4,0.155,0.34,3.0,0.045,214.0,0.9934,3.18,0.61,9.9,1,0.34345794392523366
0,6.2,0.35,0.04,1.2,0.06,108.0,0.9934,3.26,0.54,9.2,0,0.21296296296296297
0,6.7,0.22,0.37,1.6,0.027999999999999997,102.0,0.9913,3.21,0.59,11.6,1,0.23529411764705882
0,6.1,0.38,0.2,6.6,0.033,137.0,0.9938,3.3,0.69,10.4,1,0.18248175182481752
0,6.0,0.25,0.28,2.2,0.026000000000000002,126.0,0.9898,3.43,0.65,12.9,1,0.42857142857142855
0,6.6,0.52,0.44,12.2,0.048,245.0,0.9975,3.26,0.54,9.3,1,0.22040816326530613
0,7.1,0.32,0.32,11.0,0.038,66.0,0.9937,3.24,0.4,11.5,0,0.24242424242424243
0,5.8,0.28,0.27,2.6,0.054000000000000006,156.0,0.9914,3.53,0.42,12.4,0,0.19230769230769232
0,6.5,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,1,0.21238938053097345
0,6.4,0.28,0.29,1.6,0.052000000000000005,127.0,0.9929,3.48,0.56,10.5,1,0.2677165354330709
0,7.2,0.6,0.2,9.9,0.07,174.0,0.9971,3.03,0.54,9.1,0,0.1206896551724138
0,6.1,0.2,0.25,1.2,0.038,128.0,0.9921,3.24,0.44,10.1,0,0.265625
0,5.9,0.46,0.14,2.7,0.042,160.0,0.9931,3.46,0.51,10.6,1,0.16875
0,6.0,0.27,0.27,1.6,0.046,113.0,0.9924,3.41,0.51,10.5,1,0.2831858407079646
0,6.4,0.41,0.24,14.0,0.048,113.0,0.9982,3.44,0.53,9.8,1,0.21238938053097345
0,6.3,0.23,0.31,1.5,0.022000000000000002,82.0,0.9892,3.3,0.4,12.9,1,0.13414634146341464
0,7.1,0.21,0.27,8.6,0.055999999999999994,111.0,0.9956,2.95,0.52,9.5,0,0.23423423423423423
0,6.0,0.37,0.32,1.0,0.053,218.5,0.9924,3.29,0.72,9.8,1,0.14187643020594964
0,6.1,0.43,0.35,9.1,0.059000000000000004,249.0,0.9971,3.37,0.5,8.5,0,0.3333333333333333
0,7.0,0.25,0.29,15.2,0.047,171.0,0.9982,3.22,0.45,9.3,0,0.23391812865497075
0,5.9,0.25,0.19,12.4,0.047,162.0,0.9973,3.35,0.38,9.5,0,0.30864197530864196
0,6.8,0.32,0.21,2.2,0.044000000000000004,68.0,0.9932,3.17,0.39,9.4,1,0.22058823529411764
0,7.2,0.39,0.62,11.0,0.047,178.0,0.9976,3.16,0.5,8.7,0,0.3707865168539326
0,6.3,0.21,0.58,10.0,0.081,126.0,0.9962,2.95,0.46,8.9,0,0.2698412698412698
0,7.0,0.14,0.32,9.0,0.039,141.0,0.9956,3.22,0.43,9.4,1,0.3829787234042553
0,6.5,0.38,0.34,3.4,0.036000000000000004,200.0,0.9937,3.14,0.76,10.0,0,0.17
0,6.6,0.24,0.29,2.0,0.023,86.0,0.99,3.25,0.45,12.5,1,0.22093023255813954
0,7.0,0.17,0.31,4.8,0.034,132.0,0.9944,3.36,0.48,9.6,1,0.25757575757575757
0,5.5,0.16,0.22,4.5,0.03,102.0,0.9938,3.24,0.36,9.4,1,0.29411764705882354
0,7.0,0.24,0.51,11.0,0.028999999999999998,227.0,0.9965,3.03,0.61,9.5,0,0.2422907488986784
0,7.4,0.28,0.36,1.1,0.027999999999999997,105.0,0.9893,2.99,0.39,12.4,1,0.4
0,7.0,0.22,0.28,1.5,0.037000000000000005,115.0,0.9927,3.11,0.55,10.5,1,0.25217391304347825
0,7.1,0.55,0.13,1.7,0.073,165.0,0.9940000000000001,2.97,0.58,9.2,1,0.12727272727272726
0,6.3,0.22,0.33,1.7,0.040999999999999995,164.0,0.9928,3.32,0.56,10.4,1,0.40853658536585363
0,6.7,0.47,0.34,8.9,0.043,172.0,0.9964,3.22,0.6,9.2,0,0.18023255813953487
0,5.9,0.36,0.41,1.3,0.047,104.0,0.9917,3.33,0.51,10.6,1,0.4326923076923077
0,5.8,0.25,0.24,13.3,0.044000000000000004,137.0,0.9972,3.34,0.42,9.5,0,0.29927007299270075
0,6.2,0.18,0.38,1.5,0.027999999999999997,117.0,0.993,3.47,0.54,9.7,1,0.3076923076923077
0,6.0,0.16,0.37,1.5,0.025,117.0,0.9928,3.46,0.51,9.7,1,0.36752136752136755
0,6.6,0.34,0.28,1.3,0.035,90.0,0.9916,3.1,0.42,10.7,1,0.35555555555555557
0,7.4,0.29,0.29,1.6,0.045,180.0,0.9936,3.34,0.68,10.5,1,0.29444444444444445
0,7.4,0.26,0.31,7.6,0.047,177.0,0.9962,3.13,0.45,8.9,1,0.2937853107344633
0,7.0,0.28,0.36,1.0,0.035,70.0,0.9899,3.09,0.46,12.1,1,0.11428571428571428
0,7.1,0.23,0.39,1.6,0.032,65.0,0.9898,3.25,0.4,12.7,1,0.18461538461538463
0,7.8,0.19,0.26,8.9,0.039,182.0,0.996,3.18,0.46,9.9,1,0.23076923076923078
0,6.3,0.19,0.28,1.8,0.022000000000000002,158.0,0.9907,3.2,0.64,11.4,1,0.17721518987341772
0,6.8,0.2,0.38,4.7,0.04,103.0,0.9940000000000001,3.37,0.58,10.7,1,0.2621359223300971
0,5.7,0.44,0.13,7.0,0.025,173.0,0.9913,3.33,0.48,12.5,1,0.16184971098265896
0,7.2,0.4,0.62,10.8,0.040999999999999995,189.0,0.9976,3.08,0.49,8.6,0,0.37037037037037035
0,6.8,0.23,0.32,1.6,0.026000000000000002,147.0,0.9904,3.29,0.54,12.5,1,0.2925170068027211
0,5.7,0.335,0.34,1.0,0.04,174.0,0.992,3.27,0.66,10.0,0,0.07471264367816093
0,6.8,0.19,0.58,14.2,0.038,164.0,0.9975,3.12,0.48,9.6,1,0.31097560975609756
0,6.4,0.3,0.3,2.25,0.038,210.0,0.9937,3.2,0.62,9.9,1,0.0380952380952381
0,6.5,0.3,0.29,2.25,0.037000000000000005,210.0,0.9937,3.19,0.62,9.9,0,0.0380952380952381
0,7.8,0.18,0.31,12.2,0.053,140.0,0.998,3.06,0.53,8.9,1,0.32857142857142857
0,7.3,0.51,0.26,3.3,0.09,135.0,0.9944,3.01,0.52,8.8,0,0.05185185185185185
0,6.0,0.24,0.27,1.9,0.048,170.0,0.9938,3.64,0.54,10.0,1,0.23529411764705882
0,5.9,0.62,0.28,3.5,0.039,152.0,0.9907,3.44,0.44,12.0,1,0.3618421052631579
0,6.7,0.27,0.12,1.3,0.040999999999999995,138.0,0.9921,3.21,0.42,10.0,1,0.4492753623188406
0,7.8,0.34,0.35,1.8,0.042,167.0,0.9908,3.11,0.41,12.1,1,0.04790419161676647
0,7.3,0.26,0.36,5.2,0.04,141.0,0.9931,3.16,0.59,11.0,1,0.2198581560283688
0,7.4,0.36,0.33,1.4,0.025,55.0,0.9915,3.21,0.33,11.2,1,0.4909090909090909
0,7.8,0.28,0.32,9.0,0.036000000000000004,115.0,0.9952,3.17,0.39,10.3,1,0.2956521739130435
0,6.1,0.31,0.26,2.2,0.051,167.0,0.9926,3.37,0.47,10.4,1,0.16766467065868262
0,6.8,0.18,0.37,1.6,0.055,154.0,0.9934,3.08,0.45,9.1,0,0.3051948051948052
0,7.4,0.15,0.42,1.7,0.045,154.0,0.992,3.0,0.6,10.4,1,0.3181818181818182
0,7.0,0.13,0.28,1.9,0.05,78.0,0.9918,3.43,0.64,10.8,1,0.2564102564102564
0,7.2,0.34,0.34,12.6,0.048,41.0,0.9942,3.19,0.4,11.7,0,0.17073170731707318
0,7.9,0.19,0.26,2.1,0.039,143.0,0.9942,3.05,0.74,9.8,0,0.055944055944055944
0,7.9,0.29,0.26,2.1,0.039,143.0,0.9942,3.05,0.74,9.8,0,0.055944055944055944
0,6.9,0.25,0.4,1.3,0.038,101.0,0.9901,3.03,0.39,11.4,1,0.21782178217821782
0,5.8,0.36,0.32,1.7,0.033,96.0,0.9898,3.03,0.38,11.2,1,0.22916666666666666
0,5.6,0.35,0.37,1.0,0.038,72.0,0.9902,3.37,0.34,11.4,0,0.08333333333333333
0,7.2,0.31,0.46,5.0,0.04,29.0,0.9906,3.04,0.53,12.5,0,0.10344827586206896
0,6.1,0.28,0.22,1.8,0.034,116.0,0.9898,3.36,0.44,12.6,1,0.27586206896551724
0,5.2,0.36,0.02,1.6,0.031,104.0,0.9896,3.44,0.35,12.2,1,0.23076923076923078
0,5.6,0.19,0.47,4.5,0.03,112.0,0.9922,3.56,0.45,11.2,1,0.16964285714285715
0,6.4,0.1,0.35,4.9,0.048,103.0,0.9947,3.43,0.79,9.7,1,0.30097087378640774
0,7.4,0.25,0.36,13.2,0.067,178.0,0.9976,3.01,0.48,9.0,1,0.29775280898876405
0,7.9,0.345,0.51,15.3,0.047,171.0,0.9987,3.09,0.51,9.1,0,0.3157894736842105
0,6.1,0.24,0.3,1.5,0.045,61.0,0.992,3.31,0.54,10.4,0,0.36065573770491804
0,6.8,0.25,0.24,4.55,0.053,211.0,0.9955,3.37,0.67,9.5,1,0.1943127962085308
0,6.7,0.31,0.31,9.9,0.04,175.0,0.9953,3.46,0.55,11.4,0,0.05714285714285714
0,5.5,0.35,0.35,1.1,0.045,167.0,0.992,3.34,0.68,9.9,1,0.08383233532934131
0,6.7,0.24,0.41,8.7,0.036000000000000004,148.0,0.9952,3.22,0.62,9.9,1,0.19594594594594594
0,6.8,0.28,0.17,13.9,0.047,162.0,0.9983,3.21,0.51,9.0,1,0.30246913580246915
0,6.4,0.16,0.22,1.4,0.04,149.0,0.9933,3.49,0.58,10.0,1,0.2751677852348993
0,6.3,0.26,0.24,7.2,0.039,172.0,0.9958,3.49,0.64,9.7,1,0.22093023255813954
0,7.7,0.22,0.42,1.9,0.052000000000000005,87.0,0.9922,3.3,0.49,11.8,1,0.11494252873563218
0,6.5,0.18,0.31,1.7,0.044000000000000004,127.0,0.9928,3.49,0.5,10.2,1,0.23622047244094488
0,7.0,0.3,0.51,13.6,0.05,168.0,0.9976,3.07,0.52,9.6,1,0.23809523809523808
0,9.2,0.25,0.34,1.2,0.026000000000000002,93.0,0.9916,2.93,0.37,11.3,1,0.3333333333333333
0,7.8,0.28,0.34,1.6,0.027999999999999997,118.0,0.9901,3.0,0.38,12.1,1,0.2711864406779661
0,6.1,0.41,0.24,1.6,0.049,137.0,0.993,3.32,0.5,10.4,1,0.11678832116788321
0,5.9,0.21,0.24,12.1,0.044000000000000004,165.0,0.9969,3.25,0.39,9.5,0,0.3212121212121212
0,7.2,0.34,0.44,4.2,0.047,144.0,0.991,3.01,0.76,12.3,1,0.3541666666666667
0,6.7,0.21,0.42,9.1,0.049,150.0,0.9953,3.12,0.74,9.9,1,0.20666666666666667
0,5.9,0.37,0.1,1.6,0.057,128.0,0.9924,3.24,0.48,10.1,0,0.3046875
0,7.7,0.34,0.27,8.8,0.063,184.0,0.9969,3.09,0.63,9.2,1,0.21195652173913043
0,7.4,0.3,0.22,1.4,0.046,135.0,0.9928,3.08,0.77,10.4,1,0.11851851851851852
0,6.8,0.51,0.3,4.2,0.066,165.0,0.9945,3.2,0.42,9.1,0,0.23030303030303031
0,7.8,0.22,0.38,10.3,0.059000000000000004,99.0,0.9967,3.12,0.47,10.0,1,0.2828282828282828
0,7.2,0.35,0.34,12.4,0.051,37.0,0.9944,3.13,0.39,11.5,1,0.16216216216216217
0,6.0,0.26,0.5,2.2,0.048,153.0,0.9928,3.08,0.61,9.8,0,0.38562091503267976
0,6.1,0.26,0.51,2.2,0.05,154.0,0.9929,3.08,0.6,9.8,1,0.3961038961038961
0,6.5,0.28,0.27,5.2,0.04,179.0,0.9948,3.19,0.69,9.4,1,0.24581005586592178
0,6.5,0.28,0.29,2.7,0.038,107.0,0.9912,3.32,0.41,11.6,1,0.24299065420560748
0,7.2,0.2,0.34,2.7,0.032,151.0,0.99,3.16,0.39,12.7,1,0.32450331125827814
0,7.4,0.2,0.33,1.9,0.035,138.0,0.991,3.17,0.44,11.7,1,0.2826086956521739
0,8.2,0.22,0.3,1.8,0.047,185.0,0.9933,3.13,0.5,10.2,1,0.25405405405405407
0,8.2,0.23,0.29,1.8,0.047,187.0,0.9933,3.13,0.5,10.2,1,0.25133689839572193
0,7.1,0.22,0.33,2.8,0.033,153.0,0.9899,3.15,0.38,12.7,1,0.3137254901960784
0,6.0,0.38,0.26,6.0,0.034,134.0,0.9912,3.38,0.38,12.3,1,0.31343283582089554
0,5.7,0.18,0.22,4.2,0.042,111.0,0.9940000000000001,3.35,0.39,9.4,0,0.22522522522522523
0,7.3,0.3,0.22,6.4,0.055999999999999994,168.0,0.9947,3.13,0.35,10.1,1,0.2619047619047619
0,7.4,0.24,0.22,10.7,0.042,81.0,0.9954,2.86,0.36,9.7,1,0.32098765432098764
0,6.6,0.25,0.3,1.6,0.046,134.0,0.993,3.42,0.51,10.1,1,0.23880597014925373
0,7.4,0.26,0.3,7.9,0.049,157.0,0.9963,3.13,0.48,8.9,1,0.24203821656050956
0,6.1,0.32,0.25,1.7,0.034,136.0,0.992,3.21,0.5,10.8,1,0.27205882352941174
0,6.9,0.28,0.27,2.1,0.036000000000000004,121.0,0.9926,3.42,0.49,10.8,1,0.34710743801652894
0,7.0,0.23,0.33,5.8,0.04,136.0,0.995,3.19,0.58,9.5,1,0.18382352941176472
0,7.1,0.31,0.5,14.5,0.059000000000000004,148.0,0.9983,2.94,0.44,9.1,0,0.04054054054054054
0,7.3,0.2,0.37,1.2,0.037000000000000005,119.0,0.992,3.32,0.49,10.9,1,0.40336134453781514
0,6.9,0.41,0.33,10.1,0.043,152.0,0.9968,3.2,0.52,9.4,0,0.18421052631578946
0,6.4,0.45,0.07,1.1,0.03,131.0,0.9905,2.97,0.28,10.8,0,0.07633587786259542
0,6.4,0.475,0.06,1.0,0.03,131.0,0.9904,2.97,0.29,10.8,0,0.06870229007633588
0,6.3,0.27,0.38,0.9,0.051,140.0,0.9926,3.45,0.5,10.5,1,0.05
0,7.0,0.29,0.37,4.9,0.034,127.0,0.9928,3.17,0.44,10.8,1,0.2047244094488189
0,5.9,0.27,0.29,11.4,0.036000000000000004,115.0,0.9949,3.35,0.48,10.5,1,0.26956521739130435
0,6.9,0.19,0.4,1.4,0.036000000000000004,55.0,0.9909,3.08,0.68,11.5,1,0.2545454545454545
0,7.2,0.24,0.4,1.4,0.045,106.0,0.9914,2.88,0.38,10.8,1,0.29245283018867924
0,6.3,0.26,0.49,1.5,0.052000000000000005,134.0,0.9924,2.99,0.61,9.8,1,0.2537313432835821
0,7.3,0.25,0.29,7.5,0.049,158.0,0.9965,3.43,0.38,9.6,0,0.24050632911392406
0,7.4,0.37,0.35,5.7,0.061,94.0,0.9965,3.48,0.69,10.7,1,0.1276595744680851
0,6.5,0.36,0.28,3.2,0.037000000000000005,119.0,0.9908,3.25,0.65,12.4,1,0.24369747899159663
0,7.4,0.24,0.4,4.3,0.032,95.0,0.992,3.09,0.39,11.1,1,0.09473684210526316
0,7.8,0.32,0.33,2.4,0.037000000000000005,101.0,0.9912,3.21,0.65,11.7,1,0.1782178217821782
0,7.8,0.26,0.27,1.9,0.051,195.0,0.9928,3.23,0.5,10.9,1,0.26666666666666666
0,7.7,0.24,0.27,1.8,0.051,190.0,0.9928,3.23,0.5,10.8,1,0.2736842105263158
0,7.4,0.19,0.3,1.4,0.057,135.0,0.993,3.12,0.5,9.6,1,0.24444444444444444
0,6.5,0.29,0.43,8.9,0.083,171.0,0.9965,2.85,0.5,9.0,0,0.29239766081871343
0,5.3,0.32,0.12,6.6,0.043,141.0,0.9937,3.36,0.6,10.4,1,0.15602836879432624
0,7.2,0.24,0.34,1.1,0.045,64.0,0.9913,3.23,0.51,11.4,0,0.046875
0,6.0,0.36,0.06,1.4,0.066,128.0,0.9934,3.26,0.55,9.3,0,0.2109375
0,6.2,0.24,0.29,13.3,0.039,130.0,0.9952,3.33,0.46,11.0,1,0.3769230769230769
0,7.6,0.56,0.12,10.4,0.096,177.0,0.9983,3.32,0.45,9.1,0,0.12429378531073447
0,7.0,0.32,0.24,6.2,0.048,228.0,0.9957,3.23,0.62,9.4,1,0.13596491228070176
0,5.8,0.31,0.33,1.2,0.036000000000000004,99.0,0.9916,3.18,0.6,10.5,1,0.23232323232323232
0,6.9,0.24,0.33,4.8,0.04,131.0,0.9936,3.26,0.64,10.7,1,0.12213740458015267
0,6.0,0.29,0.2,12.6,0.045,187.0,0.9972,3.33,0.42,9.5,0,0.24064171122994651
0,6.1,0.17,0.28,4.5,0.033,150.0,0.9933,3.43,0.49,10.9,1,0.30666666666666664
0,5.9,0.14,0.25,4.5,0.027000000000000003,140.0,0.9934,3.49,0.51,10.8,1,0.24285714285714285
0,6.2,0.17,0.28,4.7,0.037000000000000005,133.0,0.9931,3.41,0.46,10.8,1,0.2932330827067669
0,7.4,0.28,0.25,11.9,0.053,148.0,0.9976,3.1,0.62,9.2,0,0.16891891891891891
0,5.6,0.35,0.14,5.0,0.046,198.0,0.9937,3.3,0.71,10.3,0,0.24242424242424243
0,5.8,0.335,0.14,5.8,0.046,197.0,0.9937,3.3,0.71,10.3,0,0.24873096446700507
0,5.6,0.235,0.29,1.2,0.047,127.0,0.991,3.34,0.5,11.0,1,0.25984251968503935
0,6.1,0.28,0.25,12.9,0.054000000000000006,189.0,0.9979,3.25,0.43,9.0,0,0.17989417989417988
0,6.3,0.21,0.33,13.9,0.046,179.0,0.9971,3.36,0.5,10.4,1,0.37988826815642457
0,6.4,0.24,0.28,11.5,0.05,163.0,0.9969,3.31,0.45,9.5,0,0.2085889570552147
0,6.4,0.24,0.29,11.4,0.051,166.0,0.9968,3.31,0.45,9.5,0,0.1927710843373494
0,6.3,0.26,0.25,7.8,0.057999999999999996,166.0,0.9961,3.24,0.41,9.0,0,0.26506024096385544
0,7.4,0.105,0.34,12.2,0.05,146.0,0.9973,3.16,0.37,9.0,1,0.3904109589041096
0,6.0,0.32,0.12,5.9,0.040999999999999995,190.0,0.9944,3.16,0.72,10.0,0,0.17894736842105263
0,7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.1,1,0.18518518518518517
0,5.9,0.24,0.26,12.3,0.053,134.0,0.9972,3.34,0.45,9.5,1,0.2537313432835821
0,6.5,0.21,0.37,2.5,0.048,138.0,0.9917,3.33,0.75,11.4,1,0.5072463768115942
0,7.7,0.27,0.35,5.3,0.03,117.0,0.992,3.11,0.42,12.2,1,0.2564102564102564
0,9.0,0.27,0.35,4.9,0.027999999999999997,95.0,0.9932,3.04,0.4,11.3,1,0.28421052631578947
0,7.3,0.34,0.21,3.2,0.05,136.0,0.9936,3.25,0.44,10.2,0,0.10294117647058823
0,6.6,0.27,0.25,3.1,0.052000000000000005,188.0,0.9915,3.24,0.4,11.3,0,0.21808510638297873
0,6.8,0.29,0.16,1.4,0.038,234.5,0.9922,3.15,0.47,10.0,0,0.5223880597014925
